payment_id,invoice_id,payment_date,amount,payment_method
14774,492,2024-09-09,521.63,Cash
14775,211,2025-10-14,4300.67,Other
14776,88,2025-03-03,1395.22,Credit Card
14777,6,2025-11-28,2266.99,Credit Card
14778,39,2024-04-11,4958.38,Other
14779,237,2024-05-01,3888.85,Insurance
14780,14,2025-06-18,1206.05,Insurance
14781,490,2026-01-07,598.18,Bank Transfer
14782,439,2024-07-20,3835.69,Bank Transfer
14783,257,2025-04-07,523.53,Credit Card
14784,158,2025-10-08,227.49,Other
14785,398,2024-07-18,2859.13,Bank Transfer
14786,336,2025-04-12,3175.15,Credit Card
14787,368,2024-10-21,3143.56,Bank Transfer
14788,178,2024-05-24,806.11,Bank Transfer
14789,410,2025-05-24,2199.27,Bank Transfer
14790,3,2026-02-22,252.91,Insurance
14791,143,2024-10-11,3064.86,Bank Transfer
14792,81,2024-07-08,1175.10,Bank Transfer
14793,237,2024-03-27,4390.38,Other
14794,492,2025-12-15,4320.86,Bank Transfer
14795,237,2024-09-16,645.00,Insurance
14796,318,2024-07-31,3321.99,Cash
14797,332,2024-12-20,1467.60,Bank Transfer
14798,22,2025-08-28,2799.64,Bank Transfer
14799,400,2024-04-25,2598.61,Insurance
14800,59,2025-09-13,3065.34,Other
14801,3,2024-12-10,767.79,Insurance
14802,294,2025-07-29,3687.47,Bank Transfer
14803,281,2025-06-12,2329.61,Cash
14804,490,2025-02-25,2959.88,Insurance
14805,96,2024-11-28,4200.08,Cash
14806,153,2025-02-08,1770.90,Other
14807,299,2025-12-22,967.38,Insurance
14808,446,2025-09-27,3975.00,Credit Card
14809,39,2025-03-24,2414.73,Cash
14810,268,2024-03-29,1201.78,Insurance
14811,64,2024-06-13,494.94,Insurance
14812,259,2024-09-01,4410.70,Credit Card
14813,111,2025-12-14,4903.32,Cash
14814,456,2025-08-12,3826.39,Insurance
14815,443,2025-11-26,262.28,Bank Transfer
14816,471,2025-11-17,2572.96,Bank Transfer
14817,378,2025-08-22,3163.15,Bank Transfer
14818,443,2024-12-30,4553.32,Cash
14819,55,2024-01-30,4783.17,Other
14820,3,2024-07-30,2040.22,Other
14821,460,2024-10-09,79.48,Insurance
14822,159,2024-05-05,3105.56,Other
14823,123,2025-06-06,4554.61,Insurance
14824,445,2025-04-07,4985.61,Credit Card
14825,64,2025-06-27,2436.21,Other
14826,225,2025-07-04,4189.66,Cash
14827,54,2024-08-09,966.84,Insurance
14828,427,2025-07-20,4214.11,Bank Transfer
14829,322,2025-07-18,3384.52,Cash
14830,17,2025-03-10,839.92,Cash
14831,413,2024-05-11,1953.64,Bank Transfer
14832,11,2025-05-27,3372.56,Credit Card
14833,349,2025-01-23,4958.69,Cash
14834,76,2026-03-15,4161.78,Insurance
14835,345,2026-02-04,853.89,Other
14836,441,2025-10-20,2743.65,Insurance
14837,420,2024-05-23,1563.35,Bank Transfer
14838,422,2025-05-30,324.90,Other
14839,391,2025-01-05,1102.98,Credit Card
14840,25,2025-10-17,1118.90,Cash
14841,347,2024-12-12,1547.27,Credit Card
14842,290,2024-07-24,2588.39,Cash
14843,442,2024-08-07,2322.53,Insurance
14844,388,2024-01-11,993.64,Bank Transfer
14845,435,2025-08-21,4589.83,Bank Transfer
14846,451,2026-01-03,2507.08,Cash
14847,134,2025-12-31,4759.18,Bank Transfer
14848,131,2024-11-06,3871.15,Credit Card
14849,252,2025-02-08,350.37,Cash
14850,458,2025-02-24,2395.01,Credit Card
14851,110,2024-01-07,1969.92,Bank Transfer
14852,177,2025-03-06,4590.90,Credit Card
14853,48,2024-05-24,1933.27,Credit Card
14854,239,2024-03-26,2007.10,Cash
14855,127,2024-06-08,4435.78,Bank Transfer
14856,288,2025-04-10,3145.86,Credit Card
14857,178,2025-04-17,176.56,Cash
14858,403,2025-04-20,395.24,Insurance
14859,378,2025-08-14,4323.31,Insurance
14860,460,2024-10-12,545.45,Insurance
14861,418,2025-06-05,2147.01,Cash
14862,489,2025-10-19,3533.17,Bank Transfer
14863,283,2025-03-24,3668.40,Cash
14864,146,2025-11-05,4126.67,Insurance
14865,416,2024-01-06,633.31,Bank Transfer
14866,228,2025-01-08,2462.39,Bank Transfer
14867,100,2024-03-17,4000.89,Credit Card
14868,497,2024-01-12,3318.73,Cash
14869,442,2025-04-25,3808.88,Cash
14870,21,2025-02-05,1695.22,Credit Card
14871,271,2024-12-25,4402.05,Insurance
14872,494,2025-04-13,3353.99,Other
14873,95,2025-06-11,2859.50,Bank Transfer
14874,257,2025-10-02,4436.71,Bank Transfer
14875,49,2026-01-15,712.90,Credit Card
14876,369,2024-09-29,1448.92,Bank Transfer
14877,479,2025-06-19,3456.15,Insurance
14878,30,2026-01-11,4773.68,Other
14879,110,2024-10-14,2050.74,Insurance
14880,151,2025-10-17,3679.32,Other
14881,145,2025-12-14,3606.62,Other
14882,4,2025-09-01,1033.42,Insurance
14883,341,2024-09-06,1964.39,Insurance
14884,89,2024-03-04,1850.99,Cash
14885,418,2024-09-30,876.22,Other
14886,232,2025-03-30,3819.35,Cash
14887,96,2025-04-18,4444.81,Cash
14888,195,2024-04-29,1031.09,Cash
14889,198,2025-05-29,2713.02,Other
14890,54,2024-08-07,2999.78,Other
14891,24,2024-04-27,3444.62,Other
14892,192,2024-11-28,2146.02,Bank Transfer
14893,234,2024-06-09,230.76,Insurance
14894,362,2024-03-30,3176.03,Credit Card
14895,388,2024-02-17,2542.24,Cash
14896,118,2024-09-09,3449.45,Bank Transfer
14897,59,2024-06-03,1635.02,Other
14898,218,2024-01-05,4850.16,Credit Card
14899,123,2024-11-11,2703.46,Bank Transfer
14900,396,2025-11-22,989.43,Other
14901,52,2025-08-03,3826.16,Cash
14902,299,2025-07-03,2478.29,Insurance
14903,421,2025-03-12,2391.95,Other
14904,212,2025-04-07,460.65,Other
14905,368,2025-12-20,1337.50,Insurance
14906,428,2024-04-03,766.97,Cash
14907,355,2025-08-09,1253.35,Insurance
14908,31,2024-02-09,3038.61,Cash
14909,59,2025-02-21,3663.14,Credit Card
14910,408,2025-05-02,2416.96,Bank Transfer
14911,146,2025-03-05,4432.10,Other
14912,155,2024-02-10,2006.72,Insurance
14913,339,2024-07-29,3666.71,Other
14914,453,2024-07-30,2896.08,Insurance
14915,252,2025-03-31,4646.76,Insurance
14916,96,2025-09-14,2717.25,Bank Transfer
14917,454,2024-09-17,128.52,Cash
14918,153,2025-08-10,3535.48,Cash
14919,285,2025-09-13,3400.33,Insurance
14920,82,2024-04-05,1852.02,Credit Card
14921,473,2025-09-07,3931.56,Other
14922,346,2024-06-01,1164.32,Cash
14923,160,2024-03-06,3671.09,Cash
14924,148,2025-10-23,1976.55,Insurance
14925,56,2024-12-24,3844.52,Insurance
14926,47,2024-05-26,973.09,Insurance
14927,220,2026-01-04,4948.64,Cash
14928,471,2024-11-24,1868.87,Bank Transfer
14929,204,2024-12-14,120.75,Insurance
14930,227,2025-01-27,1854.62,Bank Transfer
14931,19,2024-12-19,4223.17,Cash
14932,176,2025-12-19,2339.91,Credit Card
14933,194,2025-10-16,1452.52,Insurance
14934,157,2025-07-22,1249.39,Other
14935,65,2025-07-31,103.34,Insurance
14936,247,2024-03-23,3515.19,Insurance
14937,81,2024-07-23,1653.22,Cash
14938,329,2026-03-10,3549.62,Other
14939,81,2025-11-02,3501.30,Credit Card
14940,139,2025-07-13,2776.28,Bank Transfer
14941,274,2024-05-01,2993.28,Bank Transfer
14942,345,2024-07-03,4391.25,Insurance
14943,58,2024-03-18,4321.99,Cash
14944,178,2024-05-04,3623.27,Insurance
14945,247,2025-05-27,4745.81,Credit Card
14946,122,2026-03-04,1818.23,Cash
14947,113,2024-12-30,1033.87,Insurance
14948,181,2025-08-27,739.28,Bank Transfer
14949,41,2025-11-12,3105.39,Bank Transfer
14950,23,2024-08-16,2544.02,Other
14951,394,2026-01-03,3608.35,Other
14952,499,2025-04-19,2576.69,Cash
14953,337,2024-11-02,3325.86,Credit Card
14954,344,2025-05-28,4019.70,Other
14955,161,2024-07-02,2594.91,Other
14956,195,2025-01-23,1291.76,Insurance
14957,11,2025-10-14,2945.89,Insurance
14958,124,2025-03-07,4690.40,Insurance
14959,296,2024-09-17,1129.99,Other
14960,165,2025-10-31,2854.43,Insurance
14961,141,2024-06-01,746.75,Cash
14962,155,2024-10-26,2924.18,Cash
14963,273,2024-03-07,2343.07,Credit Card
14964,416,2025-01-05,2602.53,Credit Card
14965,376,2025-08-16,3580.84,Credit Card
14966,246,2025-05-28,595.89,Insurance
14967,457,2024-07-05,1107.10,Insurance
14968,419,2024-10-29,2876.21,Insurance
14969,308,2026-01-13,497.00,Bank Transfer
14970,248,2025-05-31,1329.95,Cash
14971,43,2024-07-28,3676.33,Insurance
14972,69,2024-06-02,327.19,Insurance
14973,419,2026-01-01,3619.52,Credit Card
14974,206,2024-01-30,2042.28,Insurance
14975,19,2024-07-06,4567.78,Bank Transfer
14976,308,2024-10-14,4556.63,Bank Transfer
14977,136,2024-05-24,1787.84,Credit Card
14978,328,2026-01-12,2520.43,Other
14979,14,2026-02-11,1631.58,Credit Card
14980,19,2025-10-09,2762.02,Cash
14981,223,2025-09-05,1599.82,Other
14982,230,2024-06-02,1091.45,Insurance
14983,464,2024-10-21,1590.71,Other
14984,257,2024-07-23,284.60,Bank Transfer
14985,50,2025-11-27,722.82,Cash
14986,206,2024-07-12,4596.61,Insurance
14987,31,2025-04-08,3321.45,Cash
14988,178,2025-09-06,975.01,Other
14989,61,2025-01-20,3005.23,Insurance
14990,410,2025-05-08,1702.50,Bank Transfer
14991,324,2025-04-01,1442.35,Bank Transfer
14992,44,2025-01-02,4933.43,Bank Transfer
14993,482,2025-07-06,4916.03,Other
14994,197,2025-01-27,1009.26,Insurance
14995,368,2024-10-20,2669.85,Other
14996,342,2025-01-08,3073.60,Credit Card
14997,175,2024-08-24,2068.35,Cash
14998,127,2025-06-28,2238.69,Other
14999,231,2024-04-11,1982.46,Bank Transfer
15000,178,2025-02-13,3403.39,Cash
15001,426,2024-05-24,4311.06,Cash
15002,21,2024-12-03,1078.52,Cash
15003,488,2025-03-08,1452.18,Cash
15004,422,2025-04-23,4109.61,Insurance
15005,190,2025-06-10,2839.17,Bank Transfer
15006,289,2025-04-03,4798.93,Bank Transfer
15007,352,2024-03-22,2843.24,Cash
15008,245,2024-10-07,2894.20,Credit Card
15009,441,2025-06-12,979.67,Other
15010,230,2025-05-30,1755.04,Cash
15011,498,2025-05-27,1332.91,Cash
15012,461,2025-03-24,2863.84,Insurance
15013,368,2024-02-28,175.29,Credit Card
15014,413,2024-12-26,3375.76,Insurance
15015,377,2025-01-26,3110.65,Other
15016,357,2026-02-28,1650.32,Bank Transfer
15017,335,2025-12-21,660.85,Insurance
15018,396,2024-10-15,1560.93,Cash
15019,100,2025-10-16,903.67,Cash
15020,283,2024-04-26,3648.58,Cash
15021,448,2024-03-27,2603.32,Cash
15022,285,2025-02-15,3550.22,Bank Transfer
15023,96,2024-05-26,1036.67,Bank Transfer
15024,301,2025-03-13,183.47,Credit Card
15025,356,2025-11-17,4361.19,Other
15026,215,2026-03-02,3463.86,Credit Card
15027,154,2025-06-08,3136.64,Bank Transfer
15028,147,2025-06-11,869.23,Other
15029,149,2025-06-14,4148.20,Cash
15030,79,2025-03-01,3890.39,Bank Transfer
15031,81,2026-02-22,2119.83,Insurance
15032,76,2024-09-30,1108.37,Cash
15033,340,2024-10-25,202.96,Credit Card
15034,434,2025-07-23,3552.70,Insurance
15035,125,2025-11-28,508.11,Other
15036,436,2025-08-29,4661.78,Other
15037,3,2024-04-17,1650.27,Bank Transfer
15038,152,2024-01-31,394.25,Bank Transfer
15039,7,2024-04-15,1689.32,Bank Transfer
15040,498,2025-12-10,340.27,Cash
15041,490,2025-11-20,4783.74,Insurance
15042,323,2024-09-28,4336.50,Bank Transfer
15043,358,2024-04-12,2513.74,Credit Card
15044,407,2024-04-07,3374.71,Bank Transfer
15045,277,2024-02-02,3010.33,Bank Transfer
15046,493,2025-12-24,3467.27,Insurance
15047,242,2025-10-13,862.01,Insurance
15048,271,2024-03-25,378.33,Cash
15049,463,2024-01-27,1483.06,Bank Transfer
15050,175,2025-12-17,434.70,Bank Transfer
15051,301,2024-03-01,2091.15,Insurance
15052,103,2024-12-27,4743.46,Cash
15053,43,2024-10-19,3637.52,Cash
15054,49,2025-09-06,303.74,Bank Transfer
15055,449,2025-07-29,4563.29,Credit Card
15056,319,2024-09-06,368.97,Other
15057,297,2024-11-19,1896.29,Insurance
15058,41,2025-11-27,2360.84,Other
15059,357,2024-11-07,1222.40,Bank Transfer
15060,168,2024-08-14,727.98,Credit Card
15061,228,2024-08-22,1014.43,Other
15062,62,2025-06-27,104.50,Credit Card
15063,176,2024-02-15,3165.11,Credit Card
15064,375,2025-11-13,4809.75,Insurance
15065,203,2025-01-08,749.11,Credit Card
15066,412,2025-02-16,1463.54,Other
15067,53,2024-09-12,3310.40,Credit Card
15068,427,2024-05-31,1315.43,Cash
15069,386,2025-10-07,1351.20,Insurance
15070,260,2024-11-16,2190.02,Bank Transfer
15071,323,2024-10-15,3367.62,Cash
15072,362,2024-07-11,697.65,Credit Card
15073,372,2024-02-28,4436.64,Insurance
15074,37,2024-02-10,2733.77,Bank Transfer
15075,76,2024-12-26,1930.65,Other
15076,299,2024-06-07,4877.37,Bank Transfer
15077,399,2025-05-29,4312.24,Cash
15078,433,2024-12-27,3050.02,Insurance
15079,369,2024-03-05,2914.71,Other
15080,370,2024-06-07,3785.96,Cash
15081,498,2024-09-21,865.63,Bank Transfer
15082,266,2024-10-09,3475.26,Insurance
15083,134,2024-03-09,2354.68,Credit Card
15084,41,2024-10-04,533.31,Cash
15085,260,2025-10-02,2656.68,Insurance
15086,276,2024-08-15,4669.97,Insurance
15087,465,2024-04-10,2790.02,Bank Transfer
15088,180,2024-07-06,1294.30,Bank Transfer
15089,350,2025-11-23,1610.97,Credit Card
15090,153,2024-08-21,4940.42,Insurance
15091,262,2024-01-06,447.16,Cash
15092,283,2024-07-29,2721.70,Other
15093,241,2026-02-10,93.07,Bank Transfer
15094,353,2024-01-10,2739.85,Bank Transfer
15095,100,2024-07-03,615.96,Insurance
15096,182,2025-04-18,1819.82,Bank Transfer
15097,421,2025-12-02,2050.77,Bank Transfer
15098,142,2025-01-25,117.47,Insurance
15099,334,2026-02-02,2684.56,Credit Card
15100,54,2025-10-14,4432.24,Bank Transfer
15101,229,2025-03-21,634.37,Cash
15102,28,2024-06-04,4886.45,Credit Card
15103,182,2024-03-27,1509.89,Insurance
15104,143,2025-07-08,1520.07,Cash
15105,116,2026-02-02,4964.80,Insurance
15106,310,2025-04-08,3234.83,Insurance
15107,426,2025-11-04,3356.21,Credit Card
15108,89,2025-07-05,3851.43,Other
15109,208,2024-10-06,4884.50,Insurance
15110,442,2024-03-09,3260.81,Insurance
15111,433,2024-02-07,597.29,Credit Card
15112,310,2024-10-28,1138.25,Insurance
15113,208,2024-11-21,554.98,Credit Card
15114,341,2024-05-08,2384.50,Insurance
15115,106,2024-03-11,3038.42,Insurance
15116,148,2024-01-25,2028.79,Cash
15117,179,2024-05-16,3427.06,Credit Card
15118,385,2026-01-04,4437.43,Cash
15119,278,2025-01-05,1715.14,Other
15120,172,2026-02-16,1582.70,Insurance
15121,370,2024-04-11,3860.00,Bank Transfer
15122,87,2025-02-12,511.36,Bank Transfer
15123,443,2024-06-09,4842.88,Cash
15124,226,2025-09-05,2535.06,Credit Card
15125,450,2025-05-17,4123.58,Cash
15126,237,2024-06-04,776.37,Cash
15127,234,2024-01-20,1816.56,Bank Transfer
15128,407,2024-06-27,78.23,Credit Card
15129,498,2025-03-15,3993.31,Bank Transfer
15130,324,2025-09-22,4287.04,Cash
15131,251,2024-01-24,4165.98,Other
15132,407,2025-10-23,1678.97,Other
15133,487,2024-10-31,3212.22,Credit Card
15134,45,2026-02-19,240.39,Credit Card
15135,63,2024-11-18,1642.36,Other
15136,98,2024-04-23,1918.05,Bank Transfer
15137,124,2026-02-25,4965.75,Cash
15138,266,2024-07-25,283.29,Credit Card
15139,414,2024-06-13,1076.19,Insurance
15140,310,2025-02-23,1559.08,Credit Card
15141,319,2025-11-27,3170.58,Cash
15142,90,2024-01-07,3626.94,Credit Card
15143,117,2025-11-19,2276.05,Cash
15144,249,2024-02-18,1133.53,Bank Transfer
15145,264,2024-01-07,2438.59,Other
15146,320,2025-08-30,1210.47,Other
15147,204,2024-09-19,343.72,Insurance
15148,15,2024-03-17,1630.08,Cash
15149,12,2024-11-09,3802.06,Credit Card
15150,269,2025-01-06,3561.27,Other
15151,215,2025-08-22,482.26,Cash
15152,107,2024-05-18,3459.19,Insurance
15153,13,2024-11-07,1264.08,Other
15154,54,2025-03-24,2942.79,Credit Card
15155,20,2024-07-11,692.20,Cash
15156,63,2024-02-19,3142.12,Other
15157,429,2025-04-27,2690.54,Cash
15158,471,2026-03-13,945.38,Other
15159,479,2025-01-06,1978.19,Bank Transfer
15160,353,2025-02-03,1054.28,Other
15161,250,2024-06-04,2920.17,Cash
15162,424,2024-07-06,4580.04,Credit Card
15163,461,2025-03-08,4435.04,Other
15164,439,2024-07-06,3131.48,Bank Transfer
15165,221,2025-08-21,4129.62,Other
15166,280,2025-02-12,1457.61,Cash
15167,326,2024-10-15,3249.58,Bank Transfer
15168,310,2025-03-24,1436.81,Insurance
15169,449,2025-08-05,3732.67,Credit Card
15170,423,2025-04-13,3876.06,Insurance
15171,485,2026-02-28,4700.58,Cash
15172,47,2025-05-24,3089.85,Bank Transfer
15173,125,2024-09-26,4764.84,Credit Card
15174,396,2024-08-03,2497.45,Cash
15175,138,2025-07-01,2932.51,Insurance
15176,352,2024-05-27,2996.02,Credit Card
15177,56,2026-01-17,778.47,Credit Card
15178,257,2026-02-22,1949.39,Credit Card
15179,162,2024-04-02,3985.10,Cash
15180,331,2024-09-17,4375.54,Credit Card
15181,190,2025-03-07,1255.21,Bank Transfer
15182,99,2026-03-09,367.79,Cash
15183,361,2025-03-09,4585.97,Other
15184,14,2025-08-23,347.74,Other
15185,101,2025-08-17,3352.42,Insurance
15186,289,2025-10-25,196.16,Insurance
15187,355,2025-10-10,2746.10,Credit Card
15188,281,2025-04-15,4172.73,Cash
15189,446,2025-12-11,2431.21,Credit Card
15190,171,2025-08-13,3075.80,Insurance
15191,92,2024-04-20,1435.06,Credit Card
15192,198,2024-03-22,4309.88,Bank Transfer
15193,84,2024-12-31,368.68,Bank Transfer
15194,333,2025-06-07,2089.22,Insurance
15195,174,2025-01-26,4981.28,Other
15196,110,2025-02-10,1065.80,Credit Card
15197,128,2024-03-28,2998.37,Credit Card
15198,104,2024-09-02,3983.85,Credit Card
15199,402,2025-11-14,4785.42,Insurance
15200,198,2024-01-29,4433.29,Credit Card
15201,249,2024-09-06,3915.72,Credit Card
15202,441,2025-07-19,4815.78,Cash
15203,339,2024-04-27,1623.10,Bank Transfer
15204,354,2024-02-20,2212.90,Bank Transfer
15205,333,2024-06-20,145.58,Cash
15206,368,2026-03-17,2659.80,Cash
15207,123,2025-11-02,761.58,Bank Transfer
15208,158,2026-01-24,2036.94,Bank Transfer
15209,145,2025-09-12,3023.40,Other
15210,364,2025-02-06,2987.85,Insurance
15211,175,2024-06-19,880.12,Credit Card
15212,30,2024-11-06,1269.18,Other
15213,341,2024-03-19,4791.43,Cash
15214,78,2024-03-08,1423.79,Bank Transfer
15215,172,2025-03-06,2113.33,Bank Transfer
15216,430,2026-01-12,1847.07,Insurance
15217,77,2024-02-19,67.35,Cash
15218,431,2025-01-17,138.13,Other
15219,23,2024-09-23,1810.93,Other
15220,184,2024-10-10,807.09,Bank Transfer
15221,94,2024-08-06,509.18,Other
15222,303,2025-09-14,2627.46,Credit Card
15223,74,2024-11-03,4336.39,Other
15224,133,2025-08-30,2231.31,Other
15225,200,2025-03-05,2016.62,Insurance
15226,394,2024-02-01,425.59,Cash
15227,240,2025-09-27,1587.49,Bank Transfer
15228,491,2024-01-10,3095.99,Other
15229,428,2024-12-27,1331.86,Other
15230,301,2024-04-01,1829.82,Insurance
15231,315,2026-01-20,1822.23,Cash
15232,292,2024-11-27,4448.62,Insurance
15233,95,2024-04-19,3828.24,Insurance
15234,434,2025-06-15,4945.86,Other
15235,137,2024-01-06,3883.39,Insurance
15236,355,2025-02-13,3331.44,Insurance
15237,351,2025-02-18,1598.88,Credit Card
15238,269,2025-06-01,1671.26,Other
15239,20,2024-11-26,1044.63,Credit Card
15240,135,2024-08-06,811.11,Bank Transfer
15241,332,2025-05-31,2793.69,Insurance
15242,210,2025-06-02,2693.68,Bank Transfer
15243,7,2026-03-05,3181.80,Other
15244,182,2024-02-21,4282.90,Credit Card
15245,416,2025-09-06,3120.54,Other
15246,28,2025-05-11,2261.58,Bank Transfer
15247,471,2025-07-07,738.60,Other
15248,27,2025-10-18,2326.38,Credit Card
15249,256,2024-09-04,1892.50,Insurance
15250,227,2024-11-01,750.35,Cash
15251,369,2024-12-13,4209.18,Other
15252,223,2025-08-03,574.85,Cash
15253,433,2024-07-16,68.67,Cash
15254,321,2024-08-29,2375.52,Credit Card
15255,274,2024-09-01,2489.70,Cash
15256,23,2024-01-21,793.94,Credit Card
15257,371,2025-03-15,4157.52,Insurance
15258,326,2025-08-30,4662.31,Bank Transfer
15259,353,2025-07-13,4996.77,Other
15260,146,2024-09-13,3410.98,Bank Transfer
15261,123,2025-04-18,812.73,Other
15262,260,2024-09-14,2928.78,Cash
15263,488,2025-08-30,742.66,Other
15264,290,2024-05-25,3843.12,Bank Transfer
15265,378,2024-02-02,4735.69,Credit Card
15266,488,2025-05-06,4619.06,Other
15267,416,2024-09-25,305.17,Cash
15268,201,2025-04-04,4214.41,Other
15269,122,2025-04-19,4080.99,Cash
15270,117,2025-09-25,1030.48,Other
15271,198,2026-01-01,2801.70,Insurance
15272,480,2025-04-14,4857.87,Credit Card
15273,75,2024-07-17,2313.02,Other
15274,72,2024-06-10,229.82,Cash
15275,239,2025-01-16,165.35,Bank Transfer
15276,411,2026-01-09,2408.20,Credit Card
15277,457,2025-03-09,4221.10,Cash
15278,242,2025-08-01,233.48,Credit Card
15279,316,2025-06-19,252.12,Other
15280,456,2024-03-28,846.30,Cash
15281,205,2024-01-26,4832.33,Bank Transfer
15282,405,2026-01-01,2938.09,Cash
15283,406,2025-07-29,3259.97,Other
15284,452,2024-06-16,4757.18,Insurance
15285,433,2024-12-10,309.76,Credit Card
15286,496,2025-10-01,2838.27,Cash
15287,186,2025-01-23,2755.22,Credit Card
15288,441,2024-11-12,1068.46,Insurance
15289,52,2025-11-10,635.66,Bank Transfer
15290,335,2024-04-21,1008.91,Bank Transfer
15291,444,2025-12-21,4978.64,Other
15292,76,2025-05-19,4999.26,Bank Transfer
15293,197,2025-07-15,532.26,Credit Card
15294,3,2024-06-07,2200.97,Other
15295,451,2025-12-24,1118.02,Cash
15296,180,2025-05-08,3948.52,Bank Transfer
15297,11,2025-02-18,3045.07,Bank Transfer
15298,429,2025-05-22,645.12,Credit Card
15299,127,2024-12-12,529.55,Credit Card
15300,174,2025-08-10,1680.45,Credit Card
15301,159,2026-02-15,4822.18,Bank Transfer
15302,388,2025-09-09,4762.16,Insurance
15303,199,2025-10-23,4464.70,Cash
15304,370,2024-07-26,436.33,Other
15305,190,2025-10-15,1783.41,Cash
15306,160,2025-08-19,2945.13,Insurance
15307,203,2024-12-20,1517.66,Other
15308,155,2024-03-11,2274.81,Insurance
15309,190,2025-07-04,739.63,Cash
15310,219,2024-12-06,4742.66,Insurance
15311,139,2025-04-15,4660.61,Credit Card
15312,220,2024-01-29,468.14,Insurance
15313,281,2024-02-15,4808.85,Insurance
15314,409,2024-09-29,1035.03,Other
15315,329,2024-10-21,4248.34,Insurance
15316,481,2025-07-27,348.69,Bank Transfer
15317,385,2025-10-25,3384.21,Credit Card
15318,173,2025-12-23,4781.90,Cash
15319,167,2024-09-07,274.69,Credit Card
15320,337,2025-06-24,2180.25,Insurance
15321,238,2024-06-18,1904.24,Other
15322,330,2024-06-14,3590.26,Other
15323,34,2025-11-17,1557.93,Other
15324,218,2025-06-22,1769.46,Credit Card
15325,432,2025-02-16,3879.59,Credit Card
