item_id,invoice_id,service_name,cost
16816,219,Blood Test,1298.96
16817,424,Physical Examination,191.60
16818,493,Hospital Stay,651.19
16819,42,Ultrasound,1798.14
16820,219,Ultrasound,237.23
16821,245,CT Scan,1385.43
16822,428,Medication Charge,592.70
16823,497,Blood Test,848.00
16824,444,CT Scan,147.80
16825,497,Blood Test,717.46
16826,266,ECG,1131.02
16827,144,Blood Test,547.14
16828,332,CT Scan,994.83
16829,351,Medication Charge,1951.19
16830,166,CT Scan,394.45
16831,4,Blood Test,499.42
16832,102,MRI Scan,762.73
16833,383,Physical Examination,1736.45
16834,48,CT Scan,727.72
16835,286,Medication Charge,898.65
16836,396,X-Ray,1388.21
16837,313,Hospital Stay,1285.65
16838,240,Ultrasound,564.74
16839,492,MRI Scan,1239.54
16840,302,ECG,1734.50
16841,478,Consultation,403.24
16842,186,MRI Scan,1218.21
16843,20,MRI Scan,69.54
16844,441,Ultrasound,503.19
16845,135,Medication Charge,1678.37
16846,75,CT Scan,1842.72
16847,249,CT Scan,156.99
16848,168,Medication Charge,646.59
16849,348,X-Ray,874.16
16850,89,Consultation,1253.15
16851,381,ECG,1495.72
16852,136,Consultation,1403.54
16853,132,Physical Examination,1586.29
16854,47,Consultation,1069.05
16855,3,MRI Scan,285.39
16856,332,ECG,980.71
16857,309,Hospital Stay,1568.42
16858,345,ECG,1746.69
16859,53,Consultation,1264.00
16860,391,ECG,1966.21
16861,413,Consultation,356.33
16862,479,Consultation,967.58
16863,8,Physical Examination,1528.28
16864,313,CT Scan,522.32
16865,237,ECG,1799.59
16866,418,ECG,341.82
16867,368,Consultation,337.05
16868,121,Hospital Stay,1412.40
16869,50,Consultation,1159.43
16870,409,CT Scan,1593.62
16871,454,Ultrasound,685.50
16872,224,X-Ray,1125.83
16873,252,Consultation,1778.64
16874,192,Blood Test,74.02
16875,364,Hospital Stay,1720.54
16876,167,ECG,1454.84
16877,23,Hospital Stay,1574.75
16878,88,Medication Charge,1790.02
16879,22,CT Scan,1722.94
16880,278,X-Ray,1062.81
16881,96,ECG,1482.61
16882,268,CT Scan,1509.57
16883,296,Consultation,1741.22
16884,384,CT Scan,95.43
16885,220,X-Ray,1278.57
16886,185,Physical Examination,1905.90
16887,371,Consultation,792.03
16888,269,Blood Test,766.02
16889,276,X-Ray,1661.52
16890,70,Ultrasound,330.03
16891,104,MRI Scan,1945.32
16892,236,ECG,1705.92
16893,33,MRI Scan,771.68
16894,436,X-Ray,1290.03
16895,231,Blood Test,1977.00
16896,111,Hospital Stay,1545.61
16897,425,Hospital Stay,1877.56
16898,228,CT Scan,1853.50
16899,388,Ultrasound,1709.81
16900,279,Physical Examination,1408.36
16901,216,Consultation,1485.42
16902,46,Consultation,1975.13
16903,303,Medication Charge,1097.40
16904,5,Physical Examination,110.50
16905,415,ECG,533.94
16906,95,Physical Examination,1873.31
16907,282,MRI Scan,1606.28
16908,361,X-Ray,1326.70
16909,398,Consultation,1969.68
16910,445,Medication Charge,811.18
16911,424,ECG,933.16
16912,383,ECG,1697.82
16913,389,CT Scan,1594.60
16914,200,Hospital Stay,1622.55
16915,171,MRI Scan,359.14
16916,168,Ultrasound,351.64
16917,87,X-Ray,73.45
16918,494,Consultation,1580.61
16919,396,Ultrasound,1670.69
16920,347,Hospital Stay,1609.96
16921,68,Medication Charge,1153.27
16922,376,Ultrasound,287.95
16923,266,Blood Test,922.76
16924,287,Ultrasound,136.51
16925,374,Ultrasound,1162.09
16926,409,Consultation,1230.16
16927,135,ECG,194.77
16928,487,Ultrasound,1333.15
16929,271,Consultation,1061.46
16930,78,Medication Charge,324.73
16931,196,X-Ray,1950.00
16932,265,Ultrasound,78.68
16933,356,X-Ray,995.25
16934,192,CT Scan,1600.24
16935,55,Blood Test,528.66
16936,334,Consultation,1286.26
16937,185,Ultrasound,1217.07
16938,334,Ultrasound,1830.19
16939,162,Blood Test,1388.83
16940,197,Medication Charge,635.16
16941,72,Consultation,672.25
16942,281,Physical Examination,1115.28
16943,299,Blood Test,1370.85
16944,483,Physical Examination,1784.69
16945,389,Physical Examination,1875.16
16946,391,Blood Test,1074.31
16947,47,Blood Test,947.76
16948,145,Medication Charge,1501.88
16949,469,Consultation,1422.78
16950,14,Consultation,1570.92
16951,212,Physical Examination,107.22
16952,333,ECG,1964.04
16953,340,Physical Examination,608.10
16954,401,Hospital Stay,458.37
16955,427,CT Scan,311.95
16956,58,Consultation,388.88
16957,440,CT Scan,1987.48
16958,438,Ultrasound,464.21
16959,287,Consultation,1562.76
16960,38,Medication Charge,198.05
16961,473,Physical Examination,156.90
16962,156,Consultation,1049.33
16963,153,Consultation,140.98
16964,303,CT Scan,1161.49
16965,250,ECG,1919.18
16966,193,Physical Examination,1446.14
16967,134,X-Ray,278.63
16968,63,Physical Examination,1530.52
16969,17,MRI Scan,1630.93
16970,435,CT Scan,594.58
16971,86,Medication Charge,228.42
16972,489,Consultation,254.35
16973,82,Ultrasound,745.77
16974,355,CT Scan,652.88
16975,4,Consultation,161.66
16976,352,Consultation,258.43
16977,37,CT Scan,1079.26
16978,230,Blood Test,651.42
16979,361,Consultation,1743.89
16980,253,ECG,1075.47
16981,283,MRI Scan,1752.13
16982,273,ECG,1241.51
16983,86,Blood Test,858.28
16984,13,Hospital Stay,276.88
16985,177,X-Ray,1737.71
16986,86,Ultrasound,224.39
16987,455,Medication Charge,250.70
16988,295,ECG,489.23
16989,479,Blood Test,86.28
16990,461,MRI Scan,946.38
16991,338,X-Ray,1527.59
16992,33,Consultation,824.07
16993,327,X-Ray,354.40
16994,279,Blood Test,196.57
16995,340,CT Scan,1912.23
16996,91,Blood Test,1708.61
16997,335,Physical Examination,1780.93
16998,47,Medication Charge,657.89
16999,39,Hospital Stay,806.93
17000,199,MRI Scan,1737.35
17001,121,Ultrasound,119.92
17002,239,CT Scan,328.51
17003,252,X-Ray,120.84
17004,381,Hospital Stay,760.70
17005,357,Medication Charge,1914.05
17006,4,Ultrasound,1484.85
17007,459,Consultation,1395.29
17008,455,ECG,495.95
17009,492,Consultation,756.72
17010,58,Ultrasound,1435.00
17011,216,X-Ray,684.64
17012,35,Blood Test,659.00
17013,427,Medication Charge,580.61
17014,481,MRI Scan,996.43
17015,19,ECG,1347.81
17016,415,ECG,245.96
17017,114,X-Ray,107.17
17018,203,CT Scan,445.88
17019,443,Medication Charge,1678.07
17020,424,X-Ray,622.16
17021,1,CT Scan,653.33
17022,327,Consultation,709.04
17023,324,Ultrasound,859.00
17024,123,Consultation,1148.76
17025,114,Ultrasound,489.31
17026,265,ECG,987.00
17027,103,Consultation,1229.77
17028,302,ECG,1753.51
17029,10,Blood Test,103.95
17030,283,Hospital Stay,248.84
17031,73,Ultrasound,1001.88
17032,23,MRI Scan,1441.07
17033,221,Physical Examination,520.28
17034,63,Hospital Stay,813.09
17035,3,Blood Test,489.04
17036,131,ECG,1741.13
17037,185,Physical Examination,1447.39
17038,372,Hospital Stay,807.59
17039,381,Hospital Stay,1303.52
17040,31,MRI Scan,1028.91
17041,391,Medication Charge,91.45
17042,110,X-Ray,54.27
17043,193,ECG,255.06
17044,268,Physical Examination,1866.07
17045,4,Ultrasound,1501.05
17046,432,Medication Charge,268.58
17047,250,ECG,113.07
17048,497,ECG,283.97
17049,381,Medication Charge,1853.73
17050,200,CT Scan,972.66
17051,182,Blood Test,597.10
17052,49,Ultrasound,1312.63
17053,339,X-Ray,1363.60
17054,465,Physical Examination,1273.22
17055,146,Consultation,1480.07
17056,346,Ultrasound,724.26
17057,276,Physical Examination,1671.67
17058,328,CT Scan,1579.94
17059,85,Blood Test,327.26
17060,2,Hospital Stay,1698.37
17061,485,Physical Examination,1959.21
17062,42,Blood Test,1665.39
17063,197,ECG,493.59
17064,250,Ultrasound,1516.56
17065,46,Hospital Stay,618.37
17066,74,CT Scan,274.25
17067,465,Medication Charge,1874.43
17068,481,Hospital Stay,707.38
17069,33,Hospital Stay,758.49
17070,189,ECG,79.88
17071,287,Blood Test,146.99
17072,322,Medication Charge,1800.58
17073,219,Medication Charge,732.68
17074,241,Consultation,1949.07
17075,218,Hospital Stay,313.70
17076,230,X-Ray,1207.33
17077,105,Ultrasound,1276.92
17078,20,Medication Charge,98.37
17079,267,X-Ray,559.09
17080,30,Physical Examination,277.03
17081,364,Ultrasound,1346.78
17082,227,Blood Test,344.19
17083,102,Ultrasound,61.76
17084,152,MRI Scan,1009.37
17085,402,Ultrasound,74.87
17086,89,ECG,381.11
17087,166,Consultation,1338.45
17088,42,Consultation,546.48
17089,48,CT Scan,871.46
17090,96,Physical Examination,104.92
17091,295,ECG,633.38
17092,36,CT Scan,771.45
17093,348,Blood Test,237.62
17094,127,CT Scan,1247.42
17095,180,Physical Examination,572.92
17096,85,Physical Examination,271.54
17097,97,Medication Charge,448.12
17098,387,Medication Charge,1498.65
17099,317,MRI Scan,101.29
17100,470,Physical Examination,369.09
17101,300,Ultrasound,1320.86
17102,500,ECG,896.43
17103,56,X-Ray,1633.76
17104,401,Ultrasound,605.54
17105,143,Ultrasound,1681.60
17106,246,Ultrasound,556.44
17107,285,ECG,795.71
17108,170,Blood Test,1132.41
17109,472,ECG,163.04
17110,349,MRI Scan,1315.10
17111,454,Hospital Stay,533.24
17112,425,Medication Charge,1181.68
17113,80,ECG,963.59
17114,8,Medication Charge,1178.96
17115,88,Physical Examination,892.26
17116,5,X-Ray,1065.89
17117,322,ECG,1541.18
17118,55,Hospital Stay,514.91
17119,347,X-Ray,678.55
17120,171,X-Ray,71.85
17121,96,Physical Examination,1534.40
17122,173,Medication Charge,279.75
17123,391,MRI Scan,1729.14
17124,289,Physical Examination,118.88
17125,179,X-Ray,1083.66
17126,106,Medication Charge,1554.17
17127,452,Blood Test,1707.89
17128,174,Consultation,79.47
17129,222,CT Scan,477.66
17130,8,Physical Examination,488.71
17131,28,Consultation,1145.92
17132,270,Hospital Stay,86.19
17133,378,Ultrasound,1292.83
17134,238,Ultrasound,1205.32
17135,357,MRI Scan,1184.27
17136,332,MRI Scan,1482.19
17137,169,Blood Test,1696.97
17138,452,MRI Scan,1178.35
17139,18,Medication Charge,740.29
17140,249,Hospital Stay,1944.53
17141,389,Hospital Stay,729.28
17142,362,Hospital Stay,97.77
17143,224,Medication Charge,1890.21
17144,60,Hospital Stay,532.11
17145,233,Ultrasound,968.11
17146,283,Hospital Stay,529.08
17147,396,ECG,1502.97
17148,191,Ultrasound,1015.91
17149,312,ECG,1218.95
17150,237,Medication Charge,368.82
17151,194,X-Ray,1486.88
17152,117,X-Ray,1446.19
17153,112,X-Ray,1928.42
17154,486,Consultation,1003.60
17155,22,Consultation,1368.96
17156,325,Medication Charge,203.75
17157,342,Blood Test,686.61
17158,208,ECG,1382.31
17159,500,MRI Scan,1851.64
17160,136,MRI Scan,1386.19
17161,158,Consultation,91.06
17162,230,Ultrasound,1060.81
17163,439,Consultation,343.11
17164,296,Physical Examination,915.72
17165,416,Physical Examination,217.41
17166,325,Ultrasound,115.12
17167,182,MRI Scan,1186.88
17168,242,Blood Test,362.28
17169,138,X-Ray,1738.11
17170,220,Consultation,910.80
17171,374,Consultation,951.87
17172,274,Blood Test,181.40
17173,497,MRI Scan,1074.79
17174,135,Consultation,610.12
17175,97,ECG,1726.00
17176,247,MRI Scan,1619.35
17177,384,Physical Examination,328.63
17178,64,MRI Scan,261.87
17179,147,CT Scan,794.42
17180,460,X-Ray,99.09
17181,105,Hospital Stay,949.46
17182,247,Consultation,1479.32
17183,160,MRI Scan,597.11
17184,494,ECG,1866.89
17185,407,Ultrasound,1748.10
17186,232,Consultation,175.21
17187,51,Ultrasound,1048.12
17188,168,Medication Charge,393.44
17189,207,Consultation,973.17
17190,372,Blood Test,76.90
17191,445,Physical Examination,1781.62
17192,138,Consultation,1120.20
17193,24,MRI Scan,631.52
17194,342,ECG,974.15
17195,377,MRI Scan,838.97
17196,462,Ultrasound,69.06
17197,272,Blood Test,1785.57
17198,406,Hospital Stay,1799.28
17199,261,Medication Charge,123.61
17200,487,X-Ray,598.54
17201,486,Ultrasound,1622.54
17202,95,Physical Examination,1077.37
17203,88,Ultrasound,177.92
17204,106,Hospital Stay,1400.34
17205,18,Physical Examination,942.15
17206,392,Ultrasound,1677.27
17207,41,Hospital Stay,1149.75
17208,354,MRI Scan,1056.74
17209,98,CT Scan,1826.25
17210,391,X-Ray,1199.47
17211,104,Physical Examination,1501.63
17212,4,Hospital Stay,711.76
17213,333,Consultation,56.41
17214,460,Physical Examination,1584.87
17215,118,Hospital Stay,1156.99
17216,336,MRI Scan,833.59
17217,251,Ultrasound,547.39
17218,95,CT Scan,435.30
17219,354,Ultrasound,1132.22
17220,50,Consultation,1761.69
17221,475,CT Scan,1315.50
17222,455,X-Ray,1289.51
17223,415,Physical Examination,251.37
17224,39,ECG,723.44
17225,107,Medication Charge,411.54
17226,353,Physical Examination,1093.11
17227,18,X-Ray,222.33
17228,204,CT Scan,173.75
17229,27,Consultation,526.48
17230,160,MRI Scan,1832.05
17231,243,Physical Examination,937.40
17232,7,X-Ray,1046.26
17233,159,Medication Charge,1988.49
17234,242,X-Ray,856.59
17235,354,Hospital Stay,1084.97
17236,37,Blood Test,710.08
17237,16,Consultation,1195.94
17238,214,CT Scan,1097.20
17239,89,Physical Examination,1045.92
17240,125,CT Scan,1238.69
17241,114,Medication Charge,1313.83
17242,169,Medication Charge,485.42
17243,388,Blood Test,1565.33
17244,458,X-Ray,1932.81
17245,406,X-Ray,1584.94
17246,331,Physical Examination,237.99
17247,218,Medication Charge,729.33
17248,304,ECG,527.92
17249,397,Ultrasound,1200.62
17250,374,X-Ray,523.80
17251,495,X-Ray,133.34
17252,86,Hospital Stay,1637.73
17253,213,MRI Scan,1726.63
17254,44,ECG,892.04
17255,456,X-Ray,500.84
17256,27,Ultrasound,1021.68
17257,16,MRI Scan,1374.39
17258,144,Ultrasound,1007.87
17259,44,Hospital Stay,1422.32
17260,40,X-Ray,1144.65
17261,1,Hospital Stay,624.97
17262,54,X-Ray,122.44
17263,288,Consultation,1526.70
17264,66,Hospital Stay,1119.57
17265,158,Physical Examination,692.97
17266,96,Consultation,1641.74
17267,279,Physical Examination,880.17
17268,36,CT Scan,1857.00
17269,412,X-Ray,1605.64
17270,236,Ultrasound,99.40
17271,213,Consultation,1241.88
17272,333,ECG,1299.21
17273,362,Consultation,844.90
17274,292,Medication Charge,146.01
17275,185,CT Scan,618.97
17276,358,Ultrasound,1207.64
17277,129,Consultation,1918.18
17278,213,Ultrasound,1866.40
17279,125,Consultation,977.47
17280,428,ECG,862.15
17281,44,Physical Examination,581.10
17282,114,ECG,989.61
17283,247,CT Scan,1783.93
17284,186,Medication Charge,319.29
17285,313,Hospital Stay,1930.85
17286,259,Consultation,857.30
17287,275,Physical Examination,1828.38
17288,99,CT Scan,618.69
17289,278,Medication Charge,1812.75
17290,98,Medication Charge,1779.04
17291,194,Blood Test,599.99
17292,138,Hospital Stay,682.57
17293,94,ECG,1673.58
17294,200,CT Scan,1298.84
17295,80,MRI Scan,1972.88
17296,416,Physical Examination,387.46
17297,171,Medication Charge,1133.01
17298,468,MRI Scan,1830.62
17299,389,MRI Scan,1460.40
17300,493,Consultation,904.41
17301,211,Consultation,1539.91
17302,302,Hospital Stay,54.98
17303,428,Physical Examination,1986.03
17304,372,Blood Test,642.84
17305,252,Hospital Stay,225.55
17306,81,Ultrasound,1241.34
17307,421,Physical Examination,1878.74
17308,263,Ultrasound,671.71
17309,440,MRI Scan,79.60
17310,212,MRI Scan,1248.70
17311,304,CT Scan,1839.99
17312,2,CT Scan,1703.53
17313,383,Physical Examination,453.61
17314,405,Consultation,1372.91
17315,121,X-Ray,1263.84
17316,17,X-Ray,1368.68
17317,407,ECG,1196.70
17318,93,ECG,1808.47
17319,34,Ultrasound,778.29
17320,187,ECG,672.72
17321,155,Physical Examination,787.15
17322,325,X-Ray,1132.73
17323,498,Blood Test,1386.70
17324,342,CT Scan,1355.79
17325,387,Blood Test,1579.22
17326,202,Blood Test,1749.32
17327,173,ECG,983.75
17328,268,Hospital Stay,275.81
17329,293,Ultrasound,62.93
17330,15,Ultrasound,1859.81
17331,424,MRI Scan,845.64
17332,499,MRI Scan,1336.98
17333,100,MRI Scan,908.99
17334,208,Blood Test,1618.79
17335,85,Hospital Stay,619.15
17336,192,Ultrasound,1221.61
17337,360,Medication Charge,228.24
17338,44,Hospital Stay,465.20
17339,389,Ultrasound,1740.28
17340,500,CT Scan,689.87
17341,171,ECG,562.57
17342,403,Blood Test,799.79
17343,98,Hospital Stay,1560.90
17344,93,Ultrasound,91.72
17345,100,Consultation,1748.59
17346,280,X-Ray,1635.10
17347,159,Medication Charge,1423.64
17348,488,Ultrasound,1197.35
17349,194,Blood Test,1116.13
17350,401,MRI Scan,1052.09
17351,388,ECG,1059.18
17352,19,Hospital Stay,260.56
17353,328,Blood Test,426.28
17354,115,Hospital Stay,1076.56
17355,134,ECG,255.33
17356,411,Ultrasound,285.83
17357,289,Consultation,1739.83
17358,314,Blood Test,1738.59
17359,81,Medication Charge,456.16
17360,12,Medication Charge,1310.80
17361,150,Hospital Stay,470.12
17362,482,MRI Scan,1388.69
17363,44,Consultation,585.62
17364,436,ECG,694.20
17365,226,Medication Charge,1241.12
17366,16,Blood Test,977.15
17367,176,Ultrasound,805.36
17368,437,Physical Examination,995.97
17369,481,Consultation,161.93
17370,329,Consultation,1885.24
17371,179,CT Scan,1733.86
17372,500,Consultation,912.02
17373,38,ECG,262.86
17374,404,Blood Test,605.40
17375,121,Ultrasound,997.08
17376,248,Ultrasound,1993.70
17377,311,ECG,1618.86
17378,337,Consultation,1499.60
17379,369,X-Ray,579.05
17380,308,Ultrasound,984.91
17381,240,MRI Scan,1199.24
17382,242,ECG,690.45
17383,232,Medication Charge,1964.52
17384,415,X-Ray,108.71
17385,310,Hospital Stay,702.24
17386,344,Blood Test,1849.03
17387,276,Medication Charge,1772.63
17388,143,Hospital Stay,446.59
17389,474,Physical Examination,319.58
17390,431,Medication Charge,921.40
17391,293,Hospital Stay,1914.12
17392,121,Ultrasound,804.42
17393,139,Physical Examination,1065.77
17394,431,Physical Examination,1228.45
17395,299,Ultrasound,1224.92
17396,5,Physical Examination,1543.72
17397,266,Ultrasound,502.29
17398,468,MRI Scan,1974.46
17399,153,MRI Scan,1101.50
17400,123,ECG,1188.97
17401,382,Medication Charge,606.34
17402,28,Hospital Stay,1590.41
17403,134,CT Scan,593.73
17404,235,Blood Test,932.83
17405,186,Hospital Stay,581.75
17406,372,X-Ray,986.82
17407,211,MRI Scan,168.78
17408,172,Hospital Stay,947.13
17409,333,X-Ray,1121.73
17410,142,Blood Test,939.93
17411,47,Medication Charge,529.09
17412,64,Hospital Stay,794.57
17413,4,Consultation,925.23
17414,87,Physical Examination,1884.22
17415,16,Consultation,662.58
17416,268,Medication Charge,1238.16
17417,59,Blood Test,1141.67
17418,332,ECG,1093.13
17419,246,CT Scan,50.83
17420,369,CT Scan,748.55
17421,55,Consultation,1172.65
17422,345,Medication Charge,470.21
17423,411,Medication Charge,1274.45
17424,166,Ultrasound,1938.40
17425,232,Medication Charge,1864.14
17426,245,Hospital Stay,1557.74
17427,415,Ultrasound,1638.22
17428,48,CT Scan,1566.53
17429,35,Physical Examination,836.35
17430,209,Ultrasound,1475.68
17431,377,Physical Examination,851.77
17432,207,Consultation,1601.29
17433,392,Physical Examination,815.04
17434,406,Physical Examination,282.79
17435,6,Consultation,327.71
17436,410,Ultrasound,303.16
17437,351,Medication Charge,1055.64
17438,156,Blood Test,1239.58
17439,207,Ultrasound,764.22
17440,423,Hospital Stay,1155.69
17441,232,Blood Test,1566.58
17442,116,Ultrasound,629.04
17443,494,Consultation,1643.40
17444,495,Medication Charge,1317.19
17445,148,MRI Scan,307.31
17446,335,CT Scan,791.57
17447,25,Physical Examination,1321.69
17448,435,MRI Scan,1416.23
17449,443,Physical Examination,1250.70
17450,460,Hospital Stay,1839.88
17451,84,Physical Examination,67.85
17452,13,Medication Charge,367.65
17453,10,ECG,529.89
17454,198,ECG,100.47
17455,325,ECG,828.80
17456,219,Medication Charge,866.59
17457,21,Blood Test,1858.40
17458,308,X-Ray,1759.28
17459,97,MRI Scan,1581.99
17460,162,X-Ray,1621.99
17461,8,Hospital Stay,1790.07
17462,63,ECG,1292.67
17463,168,Physical Examination,1394.55
17464,356,X-Ray,951.23
17465,265,Ultrasound,1953.32
17466,48,X-Ray,986.73
17467,417,Medication Charge,1498.39
17468,102,Consultation,491.09
17469,425,ECG,899.98
17470,431,Medication Charge,655.89
17471,80,Blood Test,232.67
17472,138,Hospital Stay,1603.22
17473,230,Ultrasound,1928.15
17474,43,Ultrasound,1744.17
17475,368,X-Ray,1774.26
17476,431,ECG,153.45
17477,213,Hospital Stay,177.39
17478,110,MRI Scan,1092.54
17479,33,CT Scan,1781.10
17480,343,X-Ray,1294.96
17481,189,X-Ray,463.30
17482,325,Ultrasound,770.44
17483,458,ECG,598.81
17484,383,MRI Scan,298.58
17485,338,Blood Test,479.74
17486,389,Physical Examination,596.87
17487,211,CT Scan,1367.06
17488,224,Hospital Stay,640.29
17489,27,MRI Scan,1751.74
17490,484,Physical Examination,1254.42
17491,362,Physical Examination,1801.46
17492,59,Hospital Stay,1375.31
17493,424,ECG,1965.06
17494,174,Hospital Stay,1659.83
